id,brightness,noisy_brightness,noisy_sigma,psnr,residual_mean,residual_std,trimmed_std,outlier_fraction,residual_corr_h,residual_corr_v,row_bias_std,col_bias_std,noisy_black_fraction,noisy_white_fraction
132,0.46449020504951477,0.4591658413410187,0.06880051642656326,17.79184341430664,-0.005324372090399265,0.1288360208272934,0.0776185616850853,0.056899809238688946,0.03950837627053261,0.04264659807085991,0.01304615568369627,0.015088289976119995,0.017338894923071776,0.017819601257138336
133,0.1748940497636795,0.1841423213481903,0.03876085206866264,21.777942657470703,0.0092482790350914,0.08096324652433395,0.06335095316171646,0.006936774947289638,0.02647249959409237,0.036238379776477814,0.010102403350174427,0.011726651340723038,0.08187828393923628,0.001128747151510726
134,0.44066983461380005,0.43591853976249695,0.07267658412456512,17.106870651245117,-0.00475128460675478,0.139445498585701,0.07845813781023026,0.07647794379386826,0.043500494211912155,0.03822120279073715,0.014470826834440231,0.012387605383992195,0.02751283151242991,0.02607375495538254
135,0.5003640055656433,0.4856139123439789,0.08042865991592407,16.78325080871582,-0.014750092290341854,0.1440698802471161,0.07943089306354523,0.08794796201811472,0.02537558227777481,0.026281623169779778,0.012111696414649487,0.013166743330657482,0.022946121338797566,0.015288286890408084
136,0.3134037256240845,0.3117894232273102,0.05232717841863632,20.201671600341797,-0.0016143044922500849,0.09769158810377121,0.06980951875448227,0.01819077956572138,0.02785663492977619,0.0251365527510643,0.010757197625935078,0.009341488592326641,0.019416884962106345,0.006687294444799396
137,0.5535081624984741,0.5488811135292053,0.09108799695968628,15.677098274230957,-0.0046270135790109634,0.1644270271062851,0.08202987909317017,0.1327692640020932,0.014998638071119785,0.016245190054178238,0.011052836664021015,0.012041042558848858,0.009565447558894132,0.01645962827405129
138,0.25306767225265503,0.2737758159637451,0.06298637390136719,18.702373504638672,0.020708147436380386,0.11425160616636276,0.0749136209487915,0.036904859697641804,0.027646368369460106,0.027041921392083168,0.012408274225890636,0.012121673673391342,0.03133110017859153,0.0032036947453929774
139,0.13819442689418793,0.1566629856824875,0.0426369309425354,20.440353393554688,0.01846856065094471,0.09324520826339722,0.06284645944833755,0.02040567963661035,0.09795408695936203,0.097280353307724,0.01296424213796854,0.01296002697199583,0.1723788574401475,0.007572645984124521
140,0.3511402904987335,0.36293426156044006,0.05814123898744583,19.480682373046875,0.011793956160545349,0.10550406575202942,0.07239150255918503,0.02565085507921006,0.03153586387634277,0.03098670393228531,0.012484550476074219,0.012054065242409706,0.01664825987349513,0.012066337474101185
141,0.5463393926620483,0.5550146102905273,0.07170755416154861,18.24587059020996,0.00867517665028572,0.12207101285457611,0.0779748260974884,0.04292585865408311,0.016773542389273643,0.014281874522566795,0.011555478908121586,0.010891076177358627,0.0003133718506889617,0.010773298284365178
142,0.497691810131073,0.49149370193481445,0.0804288312792778,16.540668487548828,-0.006198125425726175,0.14879561960697174,0.07935009896755219,0.09696272700443893,0.02922710031270981,0.028346452862024307,0.01190414372831583,0.011160760186612606,0.019751553928861548,0.022602325036585404
143,0.37342706322669983,0.3897961378097534,0.054265182465314865,21.235107421875,0.016369102522730827,0.08518658578395844,0.06722937524318695,0.00733533526224356,0.03481627255678177,0.026447193697094917,0.013692579232156277,0.012042810209095478,0.004624516631526425,0.004137725407155223
144,0.2388884276151657,0.2442537546157837,0.0426369346678257,22.003211975097656,0.005365329794585705,0.07922197878360748,0.06503454595804214,0.004895294250082906,0.026498742401599884,0.03600310534238815,0.010715005919337273,0.01274046115577221,0.02392274623269229,0.0026864790694985747
145,0.4677557349205017,0.4745618999004364,0.04942009225487709,21.422142028808594,0.0068061938509345055,0.08462382853031158,0.06733701378107071,0.005902343595500832,0.04477740451693535,0.04311353340744972,0.01379635464400053,0.012903121300041676,0.011646480043081024,0.013605814721175113
